dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,eval_metrics/MAAPE[0.5],domain,num_variates
ds-7-10S/Short/long,naive,4617.732929292929,4617.732929292929,16.903181818181817,96.096832305435,1.752287326388889,0.8080889461016414,3677.578919904065,67.9539029732136,3.941362066157777,0.9803934240805988,0.9654889059667844,0.4580023378314394,Infrastructure,88
ds-8-5T/Short/short,naive,1.698858522901348,1.698858522901348,0.6594214345894608,1.023523250969122,6.119806985294118,1.3832724178538602,15.960202047823469,1.303402671050412,2.312580811921916,1.1699879020292634,1.0932327461168632,0.8765064912683823,Application Usage,17
ds-8-5T/Short/medium,naive,1.8054371553308823,1.8054371553308823,0.719168150658701,1.067744479234201,5.609819240196078,1.3642980238970588,15.70374150438148,1.3436655667728046,2.3918223500887703,1.2801715685465191,1.1717500238945164,0.8744687547870711,Application Usage,17
ds-8-5T/Short/long,naive,1.97367536424292,1.97367536424292,0.7869743795955882,1.1507079485109055,6.4972988153594775,1.461445780569172,16.372750474907104,1.4048755689536776,2.533532218561852,1.419218178427793,1.2890412392736543,0.9077349494485294,Application Usage,17
ds-9-5T/Short/short,naive,5.678910319010416,5.678910319010416,0.384777291615804,2.520227219384764,4.466533406575521,0.05625,150.44387468756216,2.383046436603873,15.899615492707024,2.567222733491968,9.00030221323896,0.0391644438107808,Infrastructure,1
ds-9-5T/Short/medium,naive,15.999147542317708,15.999147542317708,1.0736658732096354,12.288606563926976,13.654081217447915,0.1541666666666666,389.27479235244914,3.9998934413703706,18.432165533731,4.94762857885978,9.301962615027309,0.1121070861816406,Infrastructure,1
ds-9-5T/Short/long,naive,10.056416377314816,10.056416377314816,0.6761611373336227,47.32435508952717,1.6788036205150465,0.0981481481481481,1946.268882923116,3.1711853268635712,5.053612978701962,1.0775329560138578,2.4440791195228635,0.0451546880933973,Infrastructure,1
ds-10-T/Short/short,naive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
ds-10-T/Short/medium,naive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
ds-10-T/Short/long,naive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
ds-12-10S/Short/short,naive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
ds-12-10S/Short/medium,naive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
ds-12-10S/Short/long,naive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
ds-13-10S/Short/short,naive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
ds-13-10S/Short/medium,naive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
ds-13-10S/Short/long,naive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
ds-14-10S/Short/short,naive,0.5134500184863683,0.5134500184863683,0.462344166947981,0.919436413986387,2.642580526218493,0.6819759667164995,7.725912466467982,0.7165542676492607,0.779108718717353,0.5027063375102279,0.4168724996611607,0.495650835704411,Infrastructure,81
ds-14-10S/Short/medium,naive,0.5870485575274348,0.5870485575274348,0.4890422989540466,0.9785106197514606,2.9015072016460906,0.7092403442215364,8.980610056917063,0.7661909406456296,0.8341218288209316,0.5324010440930145,0.4504181420316714,0.5102784743655693,Infrastructure,81
ds-14-10S/Short/long,naive,0.5973181905864198,0.5973181905864198,0.4924230002572016,0.9877590130688624,3.065240912208505,0.7085194830246914,9.70339055846985,0.7728636300062384,0.8413861222983967,0.5360814801359005,0.4656191261337069,0.51017377186214,Infrastructure,81
ds-15-T/Short/short,naive,0.0127067327499389,0.0127067327499389,0.0990646918614705,0.2374752698054539,4.748394775390625,1.8196751912434896,1.5158409010836302,0.112724144485283,2.298898362476042,2.020327223945012,1.4807987424061164,1.0769800821940103,Infrastructure,1
ds-15-T/Short/medium,naive,0.0213648160298665,0.0213648160298665,0.1290050824483235,0.2982217906289168,12.56730244954427,1.6910392761230468,1.7255780967911327,0.1461670825797195,2.697822047736151,2.381061108675343,1.7401085218508754,1.1291151682535807,Infrastructure,1
ds-15-T/Short/long,naive,0.0223541330408166,0.0223541330408166,0.1326280381944444,0.3032685148631981,12.268702980324074,1.6308216236255788,1.7875637282236152,0.1495129861945667,2.690495127059233,2.386649478121025,1.742214830790192,1.1276414659288194,Infrastructure,1
ds-16-T/Short/short,naive,1.2796344333224827,1.2796344333224827,0.8575739542643229,1.3192887708180172,251.05726996527773,0.890264383951823,8.081199586017052,1.13120927918864,0.7174684553901243,0.5439154996943942,0.415227763366061,0.5833841111924913,Infrastructure,3
ds-16-T/Short/medium,naive,1.0174928453233507,1.0174928453233507,0.7866995917426215,1.2631897632637663,126.53444010416666,0.8693067762586806,7.432070976543946,1.008708503643818,0.6950408804091778,0.5420677776455101,0.4116902814861045,0.5792661878797744,Infrastructure,3
ds-16-T/Short/long,naive,1.065690330222801,1.065690330222801,0.7940613546489198,1.2812313975977014,112.73146219135802,0.8770616319444444,7.362818411309871,1.0323227839308793,0.72777496717352,0.5598035665868558,0.4245898804486624,0.5856418939284337,Infrastructure,3
ds-17-5T/Short/short,naive,3.560923687473405e-07,3.560923687473405e-07,0.0004874647905429,0.0014275651244734,0.0011715818196535,0.0011713322252035,0.0082538190086204,0.0005967347557728,0.001433992555207,0.0011714096988682,0.0008954433366027,0.0011715803295373,Infrastructure,1
ds-17-5T/Short/medium,naive,3.484731071997279e-07,3.484731071997279e-07,0.0004920464009046,0.0013833833412485,0.0011823937296867,0.0011819121738274,0.0112484168636302,0.0005903161078606,0.0014181908940388,0.0011821051736781,0.0009626927044096,0.0011823922395706,Infrastructure,1
ds-17-5T/Short/long,naive,3.670222078519011e-07,3.670222078519011e-07,0.0004998293187883,0.0013765399806899,0.0012009058837537,0.0012006896513479,0.0129245059895935,0.0006058235781577,0.0014553735709176,0.0012007429336875,0.0010326658951646,0.0012009042280691,Infrastructure,1
ds-18-5T/Short/short,naive,0.2808083216349283,0.2808083216349283,0.354192320505778,0.7228042423591916,4.254847971598307,1.0840426127115883,8.205393949731617,0.5299135039182605,1.8170245351104104,1.2144928025951207,1.045105368449531,0.7372332255045573,Infrastructure,1
ds-18-5T/Short/medium,naive,0.2535231908162434,0.2535231908162434,0.3375232696533203,0.6820716354235115,3.86065190633138,0.9246976216634114,7.670157911901047,0.5035108646456832,1.4064056300153371,0.942769382018506,0.8859925194912823,0.6774922053019206,Infrastructure,1
ds-18-5T/Short/long,naive,0.157451672024197,0.157451672024197,0.2657304834436487,0.5322457176557303,2.746642840350116,0.9181761565031828,7.42537367762065,0.3968018044618712,1.0757844920519362,0.7204320392187386,0.775862569438166,0.6112743801540799,Infrastructure,1
ds-19-T/Short/short,naive,0.4864424514770508,0.4864424514770508,0.387950808207194,0.7060848709388959,2.4393356323242186,0.6610643259684245,6.011307418384666,0.6974542647923595,0.9268247763425144,0.5155354826822606,0.4098636543860612,0.4773170471191406,Infrastructure,40
ds-19-T/Short/medium,naive,0.3302466583251953,0.3302466583251953,0.3300828806559245,0.5983297937123323,6.415951334635417,0.601107177734375,5.510305713823186,0.5746709130669442,0.7758564789293902,0.4456410368393617,0.3592695348206591,0.4461564636230469,Infrastructure,40
ds-19-T/Short/long,naive,0.3193779839409722,0.3193779839409722,0.327415138527199,0.5893714373472863,6.216759982638889,0.6006446668836806,5.619087853484861,0.5651353678022393,0.7641479488528081,0.4427144729976779,0.3607561198021417,0.4461414026331018,Infrastructure,40
ds-20-T/Short/short,naive,2.951368204752604,2.951368204752604,1.3711889902750651,1.2207532775671424,13.373286946614584,1.038712692260742,7.363734591910548,1.717954657362238,0.9431205497456816,0.7527535775007183,0.5825408438149857,0.6152610143025716,Infrastructure,1
ds-20-T/Short/medium,naive,2.677540079752604,2.677540079752604,1.3149508158365886,1.1808613311993617,9.02076212565104,1.188610585530599,6.7959180620228015,1.6363190641658505,1.0619322765590025,0.8533719028301526,0.65967457061169,0.6972193400065104,Infrastructure,1
ds-20-T/Short/long,naive,2.5619063765914354,2.5619063765914354,1.279671676070602,1.1501771495354691,8.31190502025463,1.2017894603587962,6.719958850802812,1.6005956318169294,1.0951329397161331,0.8755556847895721,0.6771995452051192,0.7128918117947048,Infrastructure,1
ds-21-10S/Short/short,naive,2.442208718039773,2.442208718039773,1.17407275390625,1.081943762152145,7.740148259943182,1.374306670217803,7.322967685292708,1.5627567686750783,1.7798809073470496,1.3371944504747102,1.0581110909681222,0.8687136748342803,Infrastructure,55
ds-21-10S/Short/medium,naive,2.401515467171717,2.401515467171717,1.1712346117424242,1.0824862316420452,7.755837752525252,1.385669034090909,7.779760622398385,1.5496823762215652,1.7889883708210643,1.3520997154391998,1.082171291647321,0.8735446654040404,Infrastructure,55
ds-21-10S/Short/long,naive,2.336116477272727,2.336116477272727,1.1632260890151516,1.0761778314507462,7.066421717171717,1.3906540404040404,8.276531783107385,1.528435957857812,1.7644610251161794,1.3428544957436133,1.0913901230333982,0.8743589804292929,Infrastructure,55
ds-22-10S/Short/short,naive,2.909972395833333,2.909972395833333,1.0968381510416667,1.6185563450582336,7.930999739583333,1.1722690755208334,17.256367140156765,1.7058641199794706,1.7857482178950712,1.1482021050806517,0.9488463557694332,0.7823467122395833,Infrastructure,50
ds-22-10S/Short/medium,naive,1.7860401041666667,1.7860401041666667,0.8721416666666667,1.303807355257599,5.678265277777777,1.0949342881944444,13.99567041345514,1.3364281141036605,1.463737718669464,0.9552228361938156,0.7920625620213116,0.7323563368055556,Infrastructure,50
ds-22-10S/Short/long,naive,1.874740972222222,1.874740972222222,0.8923211805555555,1.3375096090417062,5.542114930555556,1.0954019965277777,13.753424184064931,1.3692118069247805,1.4996444219430114,0.9773246726576434,0.8121019076976377,0.7393127604166667,Infrastructure,50
ds-23-10S/Short/short,naive,0.0035377520102041,0.0035377520102041,0.0455853582311559,0.1569037541048413,0.4153037290219907,0.3297925934968171,0.9360426450391374,0.0594790047849169,0.3724457971430319,0.2854465226149674,0.2294679574116364,0.3008992965133102,Infrastructure,9
ds-23-10S/Short/medium,naive,0.003936900621579,0.003936900621579,0.0488722737630208,0.1630014085549031,0.4556883258584105,0.3550822241512346,1.0284822165887402,0.0627447258467117,0.3968536844694461,0.3091119078062033,0.2461877583589136,0.3249501470871913,Infrastructure,9
ds-23-10S/Short/long,naive,0.0041634576114607,0.0041634576114607,0.0502394273546006,0.1661220173378936,0.4638924153645833,0.3689353057484568,1.1414020182171614,0.0645248604141128,0.408112845337412,0.3177590081438413,0.2551418324681968,0.330356746720679,Infrastructure,9
ds-24-10S/Short/short,naive,0.0034755131692597,0.0034755131692597,0.0450458041104403,0.1551218814685566,0.4067044344815341,0.3269716574928977,0.929767558300323,0.0589534830969276,0.3708254012828268,0.2833442149278569,0.2282966902353453,0.2982371012369791,Infrastructure,11
ds-24-10S/Short/medium,naive,0.0038930970008927,0.0038930970008927,0.048565322413589,0.1620507642899403,0.4545737156723485,0.3550624901357323,1.0231355925563064,0.0623946872809914,0.396699958822005,0.3087740678126214,0.2460745652419503,0.3244913490372474,Infrastructure,11
ds-24-10S/Short/long,naive,0.0040637476757319,0.0040637476757319,0.049603086529356,0.1640830013898382,0.4630157039141414,0.3656980449021464,1.1348297252784676,0.0637475307422329,0.4053012191015896,0.3153720812001676,0.2537859213762735,0.3281097843671086,Infrastructure,11
ds-25-10S/Short/short,naive,1.7359200032552082,1.7359200032552082,1.0070939127604166,1.3483726982176016,2.8084037272135416,0.8454898071289062,8.883614154701245,1.3175431694085808,0.7960466777592692,0.6084762777104127,0.4789873199952393,0.5931219482421874,Infrastructure,4
ds-25-10S/Short/medium,naive,1.958142903645833,1.958142903645833,1.0569728597005208,1.4329377613833365,2.9777978515625,1.0782271321614585,9.746312069121505,1.399336594120883,1.0142022163490123,0.7660660211651821,0.6075980119856129,0.686231689453125,Infrastructure,4
ds-25-10S/Short/long,naive,2.121308322482639,2.121308322482639,1.0918077935112849,1.483890887571366,2.839774848090278,1.1130293782552083,9.82378497662309,1.456471188346216,1.0556118617030943,0.7913134614348646,0.6263199451978464,0.6950040690104167,Infrastructure,4
ds-26-10S/Short/short,naive,2.1737371706495097,2.1737371706495097,1.1275400199142156,1.2155182007434704,5.588391544117648,1.0314240579044118,7.961353819812841,1.4743599189646706,1.1662613735102083,0.8919167941273856,0.7046491692276875,0.7252883731617648,Infrastructure,17
ds-26-10S/Short/medium,naive,2.3930328329248365,2.3930328329248365,1.191483864379085,1.2933684002863524,6.366478247549019,1.1507821435866012,8.351158052180748,1.5469430606602288,1.3234287852304405,1.0193290776868624,0.8011848671668114,0.7799148539624183,Infrastructure,17
ds-26-10S/Short/long,naive,2.3854626225490194,2.3854626225490194,1.2109261386846406,1.3189184805809813,6.309265727124183,1.2218467881944444,8.633533418191153,1.5444942934659938,1.3213338348243178,1.0359621821111045,0.8115948259227537,0.795167866625817,Infrastructure,17
ds-27-5T/Short/short,naive,0.3774849573771159,0.3774849573771159,0.2122553984324137,1.0064344433114774,0.4202395757039388,0.2567196528116862,26.302694055080945,0.6143980447373802,1.2130811271948074,0.419081766599102,0.5230794358283033,0.1545196056365966,Infrastructure,1
ds-27-5T/Short/medium,naive,0.2413874944051106,0.2413874944051106,0.1381226645575629,0.6475067766814012,0.2416332032945421,0.1697752210828993,20.87521847278457,0.4913120132920736,0.9735283931139374,0.2736882714882905,0.3790889591006571,0.0969048606024848,Infrastructure,1
ds-27-5T/Short/long,naive,0.1999850802951389,0.1999850802951389,0.1207042376200358,0.5615734295134258,0.192802619934082,0.1503918117947048,17.58263354538378,0.4471969144517199,0.886114895938608,0.2391738840353166,0.3491996140265253,0.0857128620147705,Infrastructure,1
ds-28-T/Short/short,naive,1.1265487428695435,1.1265487428695435,0.1622894166007874,0.6718686924559202,1.234795955747091,0.2930768411501964,24.15920359187415,1.0613900050733207,2.873542801931312,0.4393725046154072,0.4969660638163278,0.0903788733103918,Infrastructure,42
ds-28-T/Short/medium,naive,0.6373766217912946,0.6373766217912946,0.1131027706085689,0.3965937175991759,1.8044028719658545,0.2431056642217077,14.689558042858366,0.7983587049636864,2.4384887325504616,0.3454585389180165,0.4270851461368479,0.0772683340405661,Infrastructure,42
ds-28-T/Short/long,naive,0.5896693638392857,0.5896693638392857,0.111428074105076,0.3678856156898753,2.3882323786329605,0.2438747650777916,14.354993649478494,0.7678993188167872,2.384630315258328,0.34602812760824,0.4744708918846191,0.0784006431619957,Infrastructure,42
ds-29-10S/Short/short,naive,1.2079588826497396,1.2079588826497396,0.7584981282552083,0.824454812363643,2.004569295247396,0.9253307088216146,6.808298270986558,1.0990718277936795,1.1869509189639629,0.8191457806468057,0.7039835964385601,0.6075892130533854,Infrastructure,1
ds-29-10S/Short/medium,naive,1.3350226508246528,1.3350226508246528,0.8134056260850695,0.8734780054738812,1.78246337890625,1.131844007703993,6.2250439218513,1.1554318027580222,1.3792599872180358,0.9709771106864074,0.7955337267338808,0.6873502604166667,Infrastructure,1
ds-29-10S/Short/long,naive,1.720514187282986,1.720514187282986,1.011941867404514,1.0778329259281971,2.2302205403645834,1.3618888346354168,5.709415023300369,1.3116837222756812,1.5657807494147242,1.2079734379563791,0.9159341362006828,0.806586439344618,Infrastructure,1
ds-30-5T/Short/short,naive,0.8367439708490482,0.8367439708490482,0.5623153920374611,0.913472256300768,6.644575892188997,0.8362758651090307,9.40726709775176,0.9147371047733048,1.089309423269368,0.6696300523937062,0.5532654185930312,0.5647681868396043,Infrastructure,87
ds-30-5T/Short/medium,naive,0.8128939924568965,0.8128939924568965,0.5629278541068008,0.9338527158173472,5.742203963122606,0.8506235407686782,10.42278377430762,0.9016063400713732,1.1038551986250251,0.6892041577230158,0.5694364480482041,0.5766837284482759,Infrastructure,87
ds-30-5T/Short/long,naive,0.9197085403695722,0.9197085403695722,0.60443475365182,0.9690026287046016,9.658294420498084,0.8933585019556194,11.746040030632535,0.959014358792178,1.174141017492167,0.7400219091132169,0.6186892973925784,0.5957792669420499,Infrastructure,87
ds-31-10S/Short/short,naive,0.169226820203993,0.169226820203993,0.2675840589735243,0.948993410438628,1.0383916558159725,0.7891095648871528,10.866637669279593,0.4113718758058127,1.0138667345286376,0.6594874176849891,0.5685824467844554,0.5078892347547743,Infrastructure,3
ds-31-10S/Short/medium,naive,0.125758802625868,0.125758802625868,0.2423878761574074,0.8723681229183059,16.241131365740742,0.9951717122395832,12.8737439480576,0.3546248759264754,1.0874716172919037,0.7432922888113911,0.6618951155755891,0.6130741373697917,Infrastructure,3
ds-31-10S/Short/long,naive,0.2025104437934027,0.2025104437934027,0.2992802372685185,1.0669646483572992,16.59734085648148,1.0856293402777777,8.181453591269232,0.450011604065276,1.3799789019156454,0.91775503000353,0.7590929370558557,0.6770260507089121,Infrastructure,3
ds-32-10S/Short/short,naive,1.2147718641493055,1.2147718641493055,0.8656504313151042,0.9465762941941006,4.247331000434028,1.043239474826389,5.738782988873057,1.1021668948708745,1.1253529541459204,0.883860942178155,0.6966207002655813,0.7275513373480903,Infrastructure,6
ds-32-10S/Short/medium,naive,1.2475254087094907,1.2475254087094907,0.8717727322048611,0.9511993952798258,4.968356843171296,1.020165382667824,6.619039315937115,1.1169267696270382,1.1411419858225,0.8906729553508229,0.7211040770157982,0.7197034143518518,Infrastructure,6
ds-32-10S/Short/long,naive,1.266677788628472,1.266677788628472,0.8788707139756945,0.9508944637343092,5.065946180555556,1.033106011284722,7.380923529934554,1.1254678087926246,1.1498681965817423,0.897924822915968,0.7395358705486429,0.7276085069444445,Infrastructure,6
ds-33-10S/Short/short,naive,1.263353678385417,1.263353678385417,0.8140607367621527,1.0731940057383678,2.9851893446180555,0.968046875,7.945035478065107,1.1239900704122865,1.1211384876364885,0.8119954502115759,0.6442027393942813,0.671284925672743,Infrastructure,3
ds-33-10S/Short/medium,naive,1.206514847366898,1.206514847366898,0.8030833152488426,1.0727647220734544,2.619393446180556,1.0043391022858796,8.978745500743265,1.0984146973556472,1.0911858084436443,0.7977980617949394,0.6518179889456124,0.6779013400607639,Infrastructure,3
ds-33-10S/Short/long,naive,1.4843957067418982,1.4843957067418982,0.8785730432581018,1.1746790522280146,3.124516782407408,1.0163843677662037,9.960603774300967,1.2183577909390568,1.2103395323096204,0.8727909766615031,0.7208601565691541,0.6990584309895833,Infrastructure,3
ds-34-5T/Short/short,naive,0.2930814743041992,0.2930814743041992,0.3882364273071289,0.6029568045683275,7.767955525716146,1.2641331990559896,10.723052880569185,0.5413699976025631,1.8901507432379392,1.3554969334767908,1.6742183931823955,0.8841640472412109,Infrastructure,1
ds-34-5T/Short/medium,naive,2.2312545776367188,2.2312545776367188,1.0235874811808268,1.6476595591237502,9.718282063802084,1.4230557759602864,15.396721942133771,1.493738456904929,2.532243520169174,1.735225303040722,1.5539893674745784,0.9706258773803712,Infrastructure,1
ds-34-5T/Short/long,naive,2.111612503616898,2.111612503616898,1.062930862991898,1.7368001678841574,9.231832320601852,1.470238579644097,15.68793998435891,1.4531388452645873,1.982402083183715,1.4500722790131817,1.2774199653116125,0.9905986644603588,Infrastructure,1
ds-35-10S/Short/short,naive,1.9357566098813657,1.9357566098813657,0.4938620243778935,0.7910406912967339,6.327794849537037,0.5649185971860532,10.644009519606024,1.3913147055506043,1.5374280333959096,0.5457265116792883,0.5086729608887821,0.4140390625,Infrastructure,90
ds-35-10S/Short/medium,naive,1.9468613040123457,1.9468613040123457,0.5644305555555555,1.0458144651373174,7.260223765432099,0.6352055362654321,16.782084122207003,1.3952997183445377,1.5298581822873152,0.6188625227948483,0.5795670561729797,0.4538894193672839,Infrastructure,90
ds-35-10S/Short/long,naive,2.4086774691358026,2.4086774691358026,0.6381332947530864,1.2071565995543467,9.337200617283951,0.667452594521605,19.57653512684159,1.551991452661967,1.7016607912111683,0.6996729301474056,0.6467596981424626,0.4732972608024691,Infrastructure,90
ds-36-5T/Short/short,naive,0.6052662681810783,0.6052662681810783,0.5173640210700757,0.7725167817485441,73.13571999289773,0.9320957253196024,6.4833622707552765,0.7779886041460237,1.1185355188697004,0.7438284194243997,0.6064664734343513,0.6424877652254971,Infrastructure,55
ds-36-5T/Short/medium,naive,0.5915106632733586,0.5915106632733586,0.5295956636679293,0.7731461312229381,50.19692234848485,0.9668900923295456,6.714079806463557,0.7690973041646672,1.1433023719327466,0.7872709670910548,0.6455683035812887,0.6737070904356061,Infrastructure,55
ds-36-5T/Short/long,naive,0.657038450915404,0.657038450915404,0.5631077868529041,0.823958581432284,59.16909722222222,0.9934467724116162,7.786697290539664,0.810579083689805,1.2049671530550676,0.8370884475560243,0.6879836656518549,0.6981611032196969,Infrastructure,55
ds-37-T/Short/short,naive,0.0092457175254821,0.0092457175254821,0.0771102428436279,0.1509176885211937,0.1720116297403971,0.1610608418782552,0.8771682724201136,0.096154654206035,0.2047834569619504,0.1642240017093475,0.1273351230387155,0.1661514441172281,Infrastructure,1
ds-37-T/Short/medium,naive,0.0103424151738484,0.0103424151738484,0.081400179862976,0.1524033775430082,0.171041997273763,0.1705255667368571,0.8905812242479068,0.1016976655280172,0.2117322451310334,0.1694733379274048,0.1312882718877653,0.1661134719848633,Infrastructure,1
ds-37-T/Short/long,naive,0.0102473276632803,0.0102473276632803,0.0808692296346028,0.1493353682488962,0.1693843982837818,0.1695423550075954,0.8682610625670051,0.1012290850659055,0.2103138217302226,0.1680141308573443,0.1302843252556945,0.1645478707772714,Infrastructure,1
ds-38-10S/Short/short,naive,1.1938617350260416,1.1938617350260416,0.8635843912760417,0.9769925767091724,3.4896236979166666,1.0723356119791667,6.274028993675247,1.0926398011357823,1.0790055890739727,0.8528083855771031,0.6664434487265839,0.7174400227864584,Infrastructure,5
ds-38-10S/Short/medium,naive,1.446078125,1.446078125,0.9709735243055556,1.088343485988571,4.640266059027778,1.1737723524305557,6.706717864112102,1.2025298852835218,1.214447441458722,0.9805962635506724,0.7547836766899195,0.7677022569444445,Infrastructure,5
ds-38-10S/Short/long,naive,1.4733289930555555,1.4733289930555555,0.9901128472222224,1.1182961614584712,4.818742621527778,1.2012682291666668,7.676310099304312,1.213807642526424,1.2258369658245185,0.9999252648768372,0.7781345319427985,0.7810055338541667,Infrastructure,5
ds-39-10S/Short/short,naive,1.6082706705729166,1.6082706705729166,0.9902276611328124,1.0231672689448017,3.551136067708333,1.233997294108073,6.17655007911281,1.2681761196982526,1.459172037750739,1.139362657669436,0.895771647576264,0.813257344563802,Infrastructure,1
ds-39-10S/Short/medium,naive,1.5826337348090278,1.5826337348090278,0.998736843532986,1.0286383000697967,3.493450520833333,1.280384250217014,6.604224231750725,1.2580277162324476,1.4545217066314018,1.1547316481084933,0.8907395412944792,0.8333928765190972,Infrastructure,1
ds-39-10S/Short/long,naive,1.3601991102430555,1.3601991102430555,0.9022701009114584,0.9273561000516104,3.5706114366319444,1.2667925347222222,7.180809620209956,1.1662757436571574,1.3484388008138084,1.0431975624118386,0.8322446256663629,0.792635498046875,Infrastructure,1
ds-40-10S/Short/short,naive,0.166306406656901,0.166306406656901,0.2898892211914062,0.7277876165643883,4.204728597005208,0.6891850789388021,19.696922801255404,0.4078068251720427,0.5416675400803359,0.3850440248819017,0.6587283241329237,0.5066769409179688,Infrastructure,1
ds-40-10S/Short/medium,naive,1.793958740234375,1.793958740234375,0.579950425889757,1.560476105551718,5.740977647569444,0.8583721245659722,36.674960600318514,1.3393874496329936,1.5110427042308945,0.6542765949437863,0.7867682368590706,0.5991087510850694,Infrastructure,1
ds-40-10S/Short/long,naive,1.874466824001736,1.874466824001736,0.6592007107204861,1.7989220194601458,10.848792317708334,0.976943359375,35.61063082507638,1.3691116915729469,1.544576390793709,0.743683558354192,0.8215549989744307,0.6675674099392361,Infrastructure,1
ds-41-5T/Short/short,naive,0.0391836365063985,0.0391836365063985,0.1640037536621093,0.3045922887506336,0.6669984181722005,0.4548024813334147,1.841319379129588,0.1979485703570463,0.4797812598485658,0.3975069252077562,0.2969742236046627,0.3821174303690592,Infrastructure,1
ds-41-5T/Short/medium,naive,0.0299368831846449,0.0299368831846449,0.1395056194729275,0.2526181604254254,0.5586626688639323,0.460101572672526,1.966958076071832,0.1730227822705579,0.4702401081633438,0.379147397408986,0.2990125195918614,0.3573541005452474,Infrastructure,1
ds-41-5T/Short/long,naive,0.0442718426386515,0.0442718426386515,0.1667749298943413,0.2981881858137202,0.6277815500895182,0.5318794250488281,2.196313830578517,0.2104087513357073,0.5718474335472149,0.4532597386500012,0.3495108387847401,0.4086290995279948,Infrastructure,1
ds-42-5T/Short/short,naive,1.336453374226888,1.336453374226888,0.6051268895467122,2.4842328661584854,0.2115143140157064,0.2537970066070557,53.33474540067464,1.1560507662844604,0.4087586722650986,0.2139619393342103,0.2244270596247924,0.1829109986623128,Infrastructure,2
ds-42-5T/Short/medium,naive,1.7336517333984376,1.7336517333984376,0.7436642328898112,2.655171680528704,0.4554155031840006,0.4776807785034179,75.98489226388762,1.3166820927613612,0.6470616589407371,0.3654614996847117,0.3555329603475264,0.3090446472167968,Infrastructure,2
ds-42-5T/Short/long,naive,1.2150876645688655,1.2150876645688655,0.6525289464879919,2.165006962714415,0.4186141967773437,0.4759198224103009,42.04046720561187,1.1023101489911384,0.5843606251559831,0.3459209946049071,0.3389404668706088,0.30265463369864,Infrastructure,2
ds-43-10S/Short/short,naive,0.8696395670572916,0.8696395670572916,0.5963272705078125,0.736755929916247,7.295795572916667,1.0660550130208333,6.807664524574946,0.9325446729552916,1.5152220172895017,0.9689275334340034,0.788513008587017,0.730857177734375,Infrastructure,10
ds-43-10S/Short/medium,naive,0.7501094835069444,0.7501094835069444,0.5959833984375,0.7319760086718362,6.329693142361111,1.0930065104166666,6.843195223839139,0.8660886118099835,1.4616430500558122,1.005803540649643,0.8390770268719243,0.7509212782118055,Infrastructure,10
ds-43-10S/Short/long,naive,0.9766118706597222,0.9766118706597222,0.6472476128472222,0.8006615145102225,5.657980902777778,1.1328486328125,7.884727432804725,0.9882367482843988,1.66778474539803,1.0923189175831305,0.933691696278952,0.7689434136284722,Infrastructure,10
ds-44-T/Short/short,naive,0.2532881577809652,0.2532881577809652,0.4147622108459473,0.4782205341791933,2.448292541503906,1.0767972310384115,3.1047236205934863,0.5032774163232095,1.289490996379215,1.0626984624732538,0.8082035833087885,0.7549366633097331,Infrastructure,2
ds-44-T/Short/medium,naive,0.3509635289510091,0.3509635289510091,0.4070320765177408,0.4451173405089436,2.66864013671875,1.0436585744222004,5.052002555039024,0.5924217492217931,1.4808171205556149,1.0174171834753445,0.9881228547668496,0.7294283548990885,Infrastructure,2
ds-44-T/Short/long,naive,0.9323945787217882,0.9323945787217882,0.5641225179036459,0.6055033349449271,2.897496654369213,1.1222344292534725,5.463790947903505,0.9656058091798062,2.2895617092835385,1.3375989498591514,1.1787425457152736,0.7717616328486689,Infrastructure,2
ds-45-T/Short/short,naive,0.8174922943115235,0.8174922943115235,0.4919376373291015,0.9141538638513768,0.6122650146484375,0.3725098292032877,11.562205200678337,0.90415280473575,0.6610092886822398,0.3596464513782796,0.3360733831177289,0.2966692924499511,Infrastructure,1
